scenario,yr,avg_temp_anomaly,avg_wind_anomaly,avg_solar_anomaly,avg_hydro_anomaly,avg_load_anomaly,prop_demand_unmet,prop_demand_unmet_hrs,prop_curtailed,prop_congested_pos_hrs,prop_congested_neg_hrs,prop_congested_pos_with_unmet_demand_hrs,conditional_entropy,prop_zoneJK_with_zoneG_shortage,batt_cap_sf
220,2002,5.775446190121658,206.450788033047,1117.5044224807857,-116584.88627247223,15361.752100383175,0.656,0.5851449275362319,0.2367,0.8772644927536232,0.0,0.6670108415074858,0.6036455915419461,0.991991991991992,1.0066666666666666
221,2002,5.775446190121658,-493.1167137423141,2046.954592891412,-116584.88627247223,14918.686837357334,0.6539,0.5674818840579711,0.2707,0.8890398550724637,0.0,0.6383087111563933,0.5060776031913493,0.9693675889328063,1.3586666666666667
222,2002,5.775446190121658,-1341.0773219548746,3799.632057094312,-116584.88627247223,14439.598805537755,0.7162,0.6086956521739131,0.3584,0.9633152173913043,0.0,0.6318758815232722,0.5984707694961041,0.973293768545994,0.636
223,2002,5.775446190121658,800.0232137818391,-3157.9663614081023,-116584.88627247223,16378.398688030895,0.7041,0.6702898550724637,0.0706,0.8822463768115942,0.0,0.7597535934291582,0.503653390339866,1.0,0.876
224,2002,5.775446190121658,-153.93247045729035,2604.6246951377902,-116584.88627247223,14617.897519515032,0.6668,0.5774456521739131,0.3044,0.8482789855072463,0.0,0.6807261078483716,0.5461732150929451,0.9786200194363459,0.6253333333333333
225,2002,5.775446190121658,1245.2025330934339,1781.3974013455218,-116584.88627247223,15152.700751591698,0.5745,0.5036231884057971,0.295,0.9266304347826086,0.0,0.5434995112414467,0.581582350193775,0.9833759590792839,1.2120000000000002
226,2002,5.775446190121658,2665.5365518494714,1914.1759971184672,-116584.88627247223,15026.574731126082,0.5136,0.4479166666666667,0.292,0.7817028985507246,0.0,0.5730011587485515,0.5047738219851978,0.9873949579831933,1.004
227,2002,5.775446190121658,418.4409400861875,-1033.5088290409535,-116584.88627247223,15576.883876834068,0.6733,0.6272644927536232,0.1571,0.8740942028985508,0.0,0.7176165803108808,0.5959362745294349,1.0,0.8333333333333333
228,2002,5.485446190121658,36.858666390535966,-3635.0748472957844,-123634.17390988934,15631.495416791016,0.7256,0.6920289855072463,0.0449,0.9021739130434783,0.0,0.7670682730923695,0.4727083842771915,1.0,1.0386666666666666
229,2002,5.485446190121658,-1213.8832307229907,4093.788599044795,-123634.17390988934,13630.447696347383,0.6781,0.5625,0.3449,0.8740942028985508,0.0,0.6435233160621762,0.5401772796804721,0.9567354965585054,0.9693333333333333
230,2002,5.485446190121658,-1065.490124285793,4200.027271846729,-123634.17390988934,13397.841354799397,0.6614,0.5507246376811594,0.3709,0.9424818840579711,0.0,0.5843344545891398,0.5463667245961092,0.9624060150375939,0.7213333333333333
231,2002,5.485446190121658,-1553.0674740080153,-1722.778736861002,-123634.17390988934,15139.427871757183,0.7745,0.7214673913043478,0.1121,0.9746376811594203,0.0,0.7402416356877324,0.42329364049320484,1.0,1.3479999999999999
232,2002,5.485446190121658,736.426168165897,-899.4290226460251,-123634.17390988934,14995.136766027008,0.6495,0.603713768115942,0.1903,0.9329710144927537,0.0,0.6470873786407767,0.5930260495490782,1.0,0.9906666666666666
233,2002,5.485446190121658,1096.8094266562362,-2705.4864602788753,-123634.17390988934,15478.599741149761,0.6865,0.654891304347826,0.1353,0.9239130434782609,0.0,0.7088235294117647,0.5838265876179071,1.0,0.6546666666666666
234,2002,5.485446190121658,-1828.6546716770972,-1855.5770778634173,-123634.17390988934,14947.561448571058,0.7856,0.7336956521739131,0.1059,0.9805253623188406,0.0,0.7482678983833718,0.4143415623663496,1.0,1.2786666666666666
235,2002,5.485446190121658,185.2517728277335,3881.3112534409306,-123634.17390988934,13423.752983374456,0.5797,0.48233695652173914,0.3679,0.9338768115942029,0.0,0.5164888457807953,0.48592142449947534,0.9610215053763441,1.0973333333333333
236,2002,5.485446190121658,1753.9788980209705,1650.299124600352,-123634.17390988934,14025.438176504022,0.5596,0.4936594202898551,0.3118,0.8935688405797102,0.0,0.5524581855043081,0.6107147283479318,0.9852744310575636,0.7506666666666666
237,2002,5.485446190121658,3174.312916777007,-2121.173759868248,-123634.17390988934,15112.259073502117,0.5598,0.5258152173913043,0.1954,0.8704710144927537,0.0,0.6040582726326743,0.5850963350722452,1.0,0.8893333333333333
238,2002,4.785446190121657,-1849.8536868824115,325.89522274648505,-117132.31761342159,12654.947190100376,0.7248,0.6508152173913043,0.219,0.9746376811594203,0.0,0.6677509293680297,0.5520630705450557,0.995366079703429,1.0759999999999998
239,2002,4.785446190121657,2432.347384591018,-2251.3172592583455,-117132.31761342159,12929.734520154914,0.5168,0.47780797101449274,0.1882,0.8822463768115942,0.0,0.5415811088295688,0.47366205706965736,1.0,1.2386666666666666
240,2002,4.785446190121657,1563.187761173144,-99.21199078008465,-117132.31761342159,12584.60631113039,0.5251,0.46875,0.2522,0.90625,0.0,0.5172413793103449,0.4559116424859813,0.9970845481049563,1.3426666666666667
241,2002,4.785446190121657,-1256.281261133619,3859.5989351860985,-117132.31761342159,11553.980988644293,0.6089,0.4963768115942029,0.3706,0.9447463768115942,0.0,0.5254074784276127,0.5692835929618363,0.953519256308101,1.3373333333333333
242,2002,4.785446190121657,2877.526703902613,724.4332354276448,-117132.31761342159,12200.014119141904,0.464,0.4098731884057971,0.3078,0.8614130434782609,0.0,0.4758149316508938,0.4781384822907466,0.9912280701754386,0.8919999999999999
243,2002,4.3654461901216575,312.44586405961775,992.4190592621853,-96237.58781892009,10903.587214054773,0.5458,0.4741847826086957,0.2914,0.9053442028985508,0.0,0.5237618809404703,0.5192758665033065,0.9910979228486647,1.1133333333333333
244,2002,4.3654461901216575,3025.9198103398107,-2223.147255918973,-96237.58781892009,12148.910008772864,0.5098,0.4723731884057971,0.2031,0.8682065217391305,0.0,0.5440792905581638,0.5116526607600055,1.0,1.124
245,2002,4.3654461901216575,948.4163202190367,-1319.5996962812915,-96237.58781892009,11412.281852013257,0.5544,0.5063405797101449,0.2118,0.8922101449275363,0.0,0.5675126903553299,0.536776117277283,1.0,0.9426666666666665
246,2002,4.3654461901216575,-747.5048962060824,3596.762025276679,-96237.58781892009,10306.011709541963,0.5932,0.4846014492753623,0.3844,0.9225543478260869,0.0,0.5252822778595975,0.5448235382069485,0.9712328767123287,0.6759999999999999
247,2002,4.3654461901216575,2347.551323769764,4261.135230892622,-96237.58781892009,10122.126032666956,0.3764,0.2907608695652174,0.4167,0.8500905797101449,0.0,0.34203516249334043,0.3972889782970082,0.9380053908355795,1.3453333333333333
248,2002,4.3654461901216575,-238.72853127854677,3649.911881725955,-96237.58781892009,10358.035573045727,0.5241,0.42028985507246375,0.3796,0.9202898550724637,0.0,0.4566929133858268,0.5126729191225916,0.9603960396039604,1.1826666666666665
249,2002,4.3654461901216575,-1786.2566412664694,1391.0429826317531,-96237.58781892009,10732.235975465446,0.6557,0.5656702898550725,0.2876,0.9519927536231884,0.0,0.5941960038058991,0.48862148261445937,0.9842342342342343,1.0466666666666666
250,2002,4.3654461901216575,-26.738379225406195,-3365.869169578393,-96237.58781892009,12063.928036500807,0.6554,0.6141304347826086,0.1049,0.9252717391304348,0.0,0.6637298091042585,0.5210564828249508,1.0,0.972
251,2002,4.275446190121658,-69.13640963603483,2215.4145427646017,-54656.37358288766,11130.710489494317,0.563,0.4741847826086957,0.3275,0.9293478260869565,0.0,0.5102339181286549,0.48936144991020447,0.979050279329609,1.3133333333333332
252,2002,4.275446190121658,2856.3276886972976,3012.6992619675,-54656.37358288766,10688.342322703798,0.3937,0.317481884057971,0.3641,0.6897644927536232,0.003170289855072464,0.4602757715036113,0.3808858117635547,0.9472573839662447,1.2919999999999998
253,2002,4.275446190121658,-577.9127745635707,2720.361531593106,-54656.37358288766,10656.308176616898,0.5874,0.49094202898550726,0.3333,0.8088768115942029,0.0,0.606942889137738,0.49359487867921836,0.9770531400966184,0.8466666666666667
254,2002,6.325446190121657,-726.3058810007692,-823.5521033404696,-178235.92146469778,17397.803246795436,0.7591,0.707427536231884,0.1411,0.9773550724637681,0.0,0.7238183503243745,0.4481613828445482,0.9976095617529881,1.3666666666666667
255,2002,6.325446190121657,-1362.276337160189,1008.2759983261967,-178235.92146469778,16789.93028672285,0.7666,0.6965579710144928,0.2082,0.9284420289855072,0.0,0.7502439024390244,0.5000060424435293,0.993202416918429,1.1453333333333333
256,2002,6.325446190121657,-1086.689139491107,-2522.639038219697,-178235.92146469778,17744.65551762218,0.8053,0.7690217391304348,0.0667,0.9859601449275363,0.0,0.7799724391364262,0.4510015662245497,1.0,1.3986666666666665
257,2002,6.325446190121657,1287.6005635040624,-3212.8931055143835,-178235.92146469778,17806.217739512656,0.7001,0.6653079710144928,0.0906,0.9402173913043478,0.0,0.7076107899807321,0.5200533384007816,1.0,1.0546666666666666
258,2002,6.325446190121657,-2507.0231582471456,1433.0477320460031,-178235.92146469778,16524.27948455979,0.817,0.7377717391304348,0.2279,0.990036231884058,0.0,0.7451967063129002,0.3944299828533735,0.9897285399853265,1.0813333333333333
259,2002,6.325446190121657,-683.9078505901406,52.53959745663055,-178235.92146469778,17268.173850347917,0.767,0.7137681159420289,0.1916,0.9538043478260869,0.0,0.748338081671415,0.529932571302523,0.9984126984126984,0.644
260,2002,6.325446190121657,2029.566095690054,1964.01239919576,-178235.92146469778,16373.371772233633,0.5679,0.5045289855072463,0.3033,0.9230072463768116,0.0,0.5466143277723258,0.5855968213293875,0.9828947368421053,1.3826666666666667
261,2002,6.325446190121657,2326.3523085644492,955.17953161122,-178235.92146469778,16908.205475165847,0.5856,0.5303442028985508,0.2384,0.8301630434782609,0.0,0.6388434260774686,0.5807038592426067,0.996606334841629,1.2546666666666666
262,2002,6.325446190121657,-705.1068657954547,-3584.5683725192143,-178235.92146469778,18116.709481736478,0.8072,0.7730978260869565,0.0521,0.96875,0.0,0.7980364656381487,0.4423415032424655,0.9964336661911555,0.836
263,2002,6.325446190121657,2177.9592021272497,-1248.323837060277,-178235.92146469778,17405.05787657698,0.6465,0.6032608695652174,0.1883,0.9125905797101449,0.0,0.6610421836228287,0.5649674967870046,0.9958549222797928,0.828
264,2002,6.325446190121657,-2379.829067015261,1061.372465041171,-178235.92146469778,17056.586469577156,0.8228,0.7536231884057971,0.1922,0.970108695652174,0.0,0.776844070961718,0.38216341269883775,0.9898853674983142,1.2733333333333334
265,2002,6.325446190121657,1118.0084418615497,1990.5606325532501,-178235.92146469778,16808.096116220877,0.6626,0.5955615942028986,0.2917,0.9307065217391305,0.0,0.6399026763990268,0.5696951719251748,0.9876923076923076,0.6626666666666666
266,2002,6.325446190121657,270.04783364898907,3689.6475674324756,-178235.92146469778,16167.719854687317,0.6592,0.563858695652174,0.3391,0.9497282608695652,0.0,0.5937052932761088,0.4840516657352618,0.9719525350593312,0.948
267,2002,6.325446190121657,-2040.6448237302382,-3345.634272301823,-178235.92146469778,17816.963457864258,0.8498,0.8161231884057971,0.0386,0.988677536231884,0.0,0.8254695373339441,0.37266405401338915,0.9993610223642172,1.0519999999999998
268,2002,6.325446190121657,3259.1089775982655,2415.3323662730586,-178235.92146469778,16337.150974751454,0.5394,0.4741847826086957,0.3307,0.8826992753623188,0.0,0.5371985633658286,0.5744775138997164,0.9843971631205674,0.8173333333333334
269,2002,6.325446190121657,927.2173050137235,-1487.2579372776686,-178235.92146469778,17285.215982538157,0.6937,0.6499094202898551,0.1323,0.8691123188405797,0.0,0.7477853048462741,0.5315061311606625,0.9982832618025751,0.82
270,2002,6.325446190121657,1775.1779132262855,-1673.0955707800836,-178235.92146469778,17721.574719108547,0.6529,0.6132246376811594,0.1235,0.8754528985507246,0.0,0.7004655975168133,0.550575882759967,1.0,1.3719999999999999
271,2002,6.325446190121657,566.834046523386,1671.9818322633948,-178235.92146469778,16638.71531947861,0.6791,0.6059782608695652,0.2556,0.8509963768115942,0.0,0.7120808940926024,0.5448474214242423,0.9865107913669064,0.7453333333333333
272,2002,6.325446190121657,-1171.4852003123626,-1089.0344369153493,-178235.92146469778,17565.75927287416,0.7952,0.7481884057971014,0.1195,0.9827898550724637,0.0,0.7612903225806451,0.5031829102078152,0.9977941176470588,1.2999999999999998
273,2002,6.325446190121657,-429.5196681263721,2309.139432843105,-178235.92146469778,16363.535763343903,0.7045,0.6231884057971014,0.2869,0.9524456521739131,0.0,0.6543033761293391,0.5314983304569615,0.9861239592969473,0.8066666666666666
274,2002,6.325446190121657,-2634.21724947903,-717.3591699105185,-178235.92146469778,17447.67114258372,0.8546,0.8070652173913043,0.1257,0.9882246376811594,0.0,0.8166819431714024,0.3454278959946541,0.9909677419354839,0.772
275,2002,6.325446190121657,-2549.4211886577737,-0.556869258344955,-178235.92146469778,17072.04799977954,0.8347,0.7776268115942029,0.1554,0.9891304347826086,0.0,0.7861721611721612,0.43730554021591234,0.9958791208791209,1.1986666666666665
276,2002,4.035446190121657,2792.730643081355,90.52247589262124,-46988.73586262608,10476.185560236292,0.46,0.40217391304347827,0.3064,0.8564311594202898,0.0,0.46959280803807507,0.4957885632695465,0.9963898916967509,0.7
277,2002,5.215446190121658,2474.745415001647,3776.931367631751,-52044.288367471745,12724.257478268537,0.4937,0.40896739130434784,0.377,0.698822463768116,0.0022644927536231885,0.5852235904082955,0.5808613420785409,0.9637681159420289,0.6066666666666667
278,2002,5.215446190121658,2262.755262948507,-1562.3010429117264,-52044.288367471745,14187.86018888223,0.5804,0.5416666666666666,0.1757,0.7785326086956522,0.0,0.6957533449680047,0.5909676789912502,0.9989010989010989,0.756
279,2002,5.215446190121658,1351.1976091200042,-2359.201402694335,-52044.288367471745,14264.301702154473,0.6216,0.5914855072463768,0.1596,0.90625,0.0,0.6526736631684158,0.6431535839535979,0.998876404494382,0.9453333333333334
280,2002,5.215446190121658,376.0429096755598,1625.30039621871,-52044.288367471745,13373.722679356059,0.5871,0.5108695652173914,0.2774,0.8369565217391305,0.0,0.6103896103896104,0.5504206602243572,0.983510011778563,1.2759999999999998
281,2002,5.215446190121658,-2443.426112631204,3033.157698501318,-52044.288367471745,13131.769841267289,0.7474,0.6399456521739131,0.332,0.9710144927536232,0.0,0.6590485074626866,0.43160447060191487,0.9687778768956289,0.844
282,2002,5.215446190121658,2495.9444302069605,4175.381547523056,-52044.288367471745,12640.157798648559,0.4176,0.3342391304347826,0.406,0.8804347826086957,0.0,0.37962962962962965,0.46174486533274484,0.9438669438669439,1.3773333333333333
283,2002,5.215446190121658,2538.342460617589,-473.2038845421606,-52044.288367471745,14127.158424037143,0.5607,0.5144927536231884,0.252,0.8831521739130435,0.0,0.5825641025641025,0.620410104565679,0.9959568733153639,0.78
284,2002,3.8154461901216576,-344.72360730511656,-2034.9719703211463,-136178.58425585274,10755.273451787125,0.6279,0.5765398550724637,0.1239,0.8614130434782609,0.0,0.6692954784437434,0.5738452059755959,1.0,1.0253333333333332
285,2002,3.8154461901216576,2389.9493541803913,-227.36636732597694,-136178.58425585274,10370.227671829098,0.4739,0.4171195652173913,0.2704,0.8754528985507246,0.0,0.47646145887221936,0.46188964736825794,0.9946043165467626,0.9773333333333333
286,2002,3.465446190121657,2580.7404910282175,146.54784896629243,-31332.893759340004,9337.948547487738,0.3864,0.3383152173913043,0.309,0.8541666666666666,0.0,0.3960763520678685,0.4842607720109093,0.9915966386554622,1.0573333333333332
287,2002,3.465446190121657,694.0281377552703,-3495.900165912934,-31332.893759340004,10269.33018143833,0.5725,0.5362318840579711,0.0891,0.8369565217391305,0.0,0.6406926406926406,0.5988798924492097,1.0,1.3533333333333333
288,2002,3.7754461901216576,863.6202593977813,3175.4487613334427,-93844.30308852834,9059.741524006797,0.4239,0.33016304347826086,0.3875,0.8894927536231884,0.0,0.3711812627291242,0.3680765365613986,0.9505376344086022,1.1640000000000001
289,2002,3.4354461901216578,1881.1729892528547,-2724.764234807862,-46614.90024460992,9203.33995400111,0.4733,0.4329710144927536,0.195,0.8641304347826086,0.0,0.5010482180293501,0.5729349923146752,1.0,1.1506666666666667
290,2002,5.335446190121657,-2210.2369453727497,4227.65448705808,-150568.31312777541,12994.50822606022,0.7319,0.6096014492753623,0.3715,0.9655797101449275,0.0,0.6313320825515948,0.5662125360933604,0.9531100478468899,0.628
291,2002,5.335446190121657,-450.7186833316864,4147.9693530001105,-150568.31312777541,13193.752607323824,0.5929,0.485054347826087,0.365,0.9411231884057971,0.0,0.5153994225216555,0.4781817220442338,0.9565772669220945,1.2066666666666666
292,2002,5.705446190121657,-514.3157289476285,2790.9612017984196,-206182.4143977758,14379.782901454544,0.6445,0.5538949275362319,0.2948,0.8713768115942029,0.0,0.6356548856548857,0.6162965718025983,0.966839378238342,1.0706666666666667
293,2002,5.705446190121657,-874.6989874379667,2259.827759044798,-206182.4143977758,14602.66413699213,0.6946,0.6064311594202898,0.2832,0.958786231884058,0.0,0.6324988190836088,0.5305913559476447,0.978125,1.108
294,2002,5.705446190121657,-2316.23202139932,1941.1476933926233,-206182.4143977758,14772.59610273625,0.7655,0.677536231884058,0.2504,0.9873188405797102,0.0,0.6862385321100918,0.5017851281258965,0.9741451209341118,1.2253333333333334
295,2002,4.065446190121658,333.64487926493115,1499.0603352404482,-75131.35164328634,9991.188418606065,0.5055,0.42481884057971014,0.3222,0.8908514492753623,0.0,0.47686832740213525,0.4340003630001928,0.9900497512437811,1.1373333333333333
296,2002,3.5754461901216574,3492.2981448567184,-492.06254561704037,-53889.17389583407,9604.64259390255,0.3934,0.34375,0.2932,0.8297101449275363,0.0,0.4143013100436681,0.4740013980974696,1.0,1.2173333333333334
297,2002,6.455446190121657,1944.7700348687965,-771.0467320602776,-201397.34688161782,18030.234775133067,0.6691,0.6304347826086957,0.1932,0.9279891304347826,0.0,0.6793557833089312,0.5973708907785468,1.0,0.9079999999999999
298,2002,6.455446190121657,821.2222289871543,-3054.0428300796007,-201397.34688161782,18352.48174721959,0.7305,0.6965579710144928,0.0598,0.9085144927536232,0.0,0.7666999002991027,0.5386751954885349,1.0,1.1266666666666667
299,2002,6.455446190121657,1626.7848067890864,-611.7679345240457,-201397.34688161782,17610.62068459439,0.6412,0.6032608695652174,0.1897,0.9356884057971014,0.0,0.6447241045498547,0.5933780333118579,1.0,1.3079999999999998
300,2002,6.455446190121657,3428.7010992407763,-2151.4629773742868,-201397.34688161782,18302.0855081842,0.5878,0.5593297101449275,0.1286,0.8319746376811594,0.0,0.6722917800762113,0.5136392633002884,1.0,1.236
1,2003,2.9195108066636055,-81.23556332564795,917.7164232356167,-66214.6633483105,6548.48411001949,0.5205,0.4388586956521739,0.3422,0.8903985507246377,0.0,0.4928789420142421,0.5132686257841955,0.9692832764505119,0.7293333333333333
2,2003,2.9195108066636055,-1755.8546974802375,-288.0094202547217,-66214.6633483105,6475.050676523718,0.5549,0.4832427536231884,0.2711,0.947463768115942,0.0,0.510038240917782,0.47698053790263817,0.9720372836218375,1.388
3,2003,2.029510806663606,323.61741416227466,2493.298035276678,-54499.677941965485,3373.129920460803,0.3675,0.28804347826086957,0.3981,0.6458333333333334,0.0022644927536231885,0.44600280504908835,0.5547592999760822,0.9675675675675676,0.6839999999999999
4,2003,1.7095108066636056,1722.2004273023706,-114.95477456631643,-119539.5297141786,3492.3294075550402,0.2873,0.24365942028985507,0.3519,0.8029891304347826,0.0,0.30344049633389736,0.4086432695705049,0.9781021897810219,0.8866666666666667
5,2003,0.5495108066636056,1943.029324113965,-3141.2927930385376,-54850.435516288,958.521543437451,0.2112,0.1911231884057971,0.2221,0.5960144927536232,0.009057971014492754,0.32066869300911854,0.3639385897456705,1.0,1.2226666666666666
6,2003,0.5495108066636056,1814.2124676405351,2026.967506961463,-54850.435516288,-418.0649076550293,0.1293,0.09646739130434782,0.4228,0.4615036231884058,0.012228260869565218,0.20902845927379785,0.23289163179176173,0.9879518072289156,0.9986666666666666
7,2003,2.6795108066636057,-1774.2571055478697,-2404.0599805204215,-102691.74133144833,6262.463826162315,0.5801,0.5271739130434783,0.1788,0.9411231884057971,0.0,0.5601539942252165,0.3746055651497145,1.0,1.0306666666666666
8,2003,2.6795108066636057,-1811.061921683136,130.4673898056638,-102691.74133144833,5611.166133689139,0.5523,0.4741847826086957,0.3032,0.9356884057971014,0.0,0.5067763794772507,0.5954033840843361,0.9884559884559885,0.6866666666666666
9,2003,2.3895108066636057,746.8727997178295,-435.3081219153499,-92870.4407971954,5296.056393407314,0.4421,0.37726449275362317,0.3096,0.8663949275362319,0.0,0.4354417145844224,0.5408403476786374,0.9862637362637363,1.0866666666666667
10,2003,2.799510806663606,1740.6028353700046,1311.5147512187104,-120069.5308889285,5845.200703313433,0.3861,0.3183876811594203,0.379,0.8269927536231884,0.0,0.3849945235487404,0.4473579817334955,0.9715099715099715,0.764
11,2003,2.279510806663606,-2179.1100830357937,106.13373098923931,-84300.3008501999,4990.836602551497,0.5694,0.490036231884058,0.265,0.842391304347826,0.0,0.5817204301075268,0.585129173503735,0.9783653846153846,0.7746666666666666
12,2003,2.1495108066636055,-1498.2209845333773,-2846.7346205626927,-47162.8898364275,5715.230556852558,0.6014,0.5529891304347826,0.1333,0.8519021739130435,0.0,0.6491228070175439,0.5081630420751032,1.0,0.7986666666666666
13,2003,2.1495108066636055,250.00778189174372,-3560.365894161726,-47162.8898364275,5880.9874508726825,0.5401,0.4963768115942029,0.1779,0.8958333333333334,0.0,0.5540950455005056,0.491858111995162,0.9985141158989599,0.7533333333333333
14,2003,2.1495108066636055,-1295.7944957894156,-1517.9039731713883,-47162.8898364275,5306.532876593691,0.5633,0.5009057971014492,0.2445,0.9257246376811594,0.0,0.541095890410959,0.49866462825796093,0.9956011730205279,0.8733333333333333
15,2003,1.6695108066636055,-2013.4884104270975,967.8598660375498,-37194.034986084494,2638.6845167061647,0.4541,0.3632246376811594,0.3249,0.7735507246376812,0.0,0.46955503512880564,0.4336681654326946,0.9696312364425163,1.3506666666666667
16,2003,1.4795108066636056,1759.0052434376366,-1640.5663465530304,-70781.65864638635,3508.4405217955755,0.3405,0.29891304347826086,0.2518,0.6490036231884058,0.00588768115942029,0.4605722260990928,0.5165651584341144,0.9896373056994818,0.8786666666666667
17,2003,1.5295108066636056,-2455.146204050285,2247.6354897875503,-96238.23555154352,2190.116588262563,0.5245,0.4071557971014493,0.3708,0.7721920289855072,0.0,0.5272727272727272,0.37607628783987956,0.9651741293532339,0.6706666666666666
18,2003,1.2695108066636056,949.2992884617931,-1197.4761916436107,-54876.49024767124,2445.032074885339,0.3277,0.27898550724637683,0.3221,0.8129528985507246,0.0,0.34317548746518106,0.4070756926439599,0.9830508474576272,0.9319999999999999
19,2003,2.6195108066636057,-1976.6835942918306,2935.7255363817517,-66139.37164281466,5007.0728627811,0.5244,0.4067028985507246,0.4078,0.938858695652174,0.0,0.4331886155330439,0.39671903317483476,0.9549019607843138,0.9346666666666665
20,2003,1.4495108066636058,1078.116144935221,1903.1738195339262,-84818.49095739042,2346.45883048852,0.2721,0.21240942028985507,0.4266,0.8120471014492754,0.0,0.26157278304517567,0.3612648443377284,0.9411764705882353,0.8226666666666667
21,2003,1.4495108066636058,-2510.3534282531837,525.0593215629118,-84818.49095739042,2867.3914116706515,0.4999,0.4076086956521739,0.3152,0.9356884057971014,0.0,0.4356243949661181,0.4782579557168965,0.9849340866290018,1.3399999999999999
22,2003,0.6195108066636057,-780.5270698956965,-3264.378332639987,-33802.13374821134,1484.6417598674968,0.4206,0.3795289855072464,0.2108,0.8836050724637681,0.0,0.4295233213736545,0.6040781075506809,1.0,1.1400000000000001
23,2003,0.6195108066636057,-1516.62339260101,-1812.3505085095526,-33802.13374821134,1079.3647510886426,0.4273,0.3691123188405797,0.2137,0.7658514492753623,0.0,0.48196333530455354,0.543901124067377,0.9902676399026764,1.1960000000000002
24,2003,0.6195108066636057,1685.395611167106,-2452.2271767704215,-33802.13374821134,1389.0458708046754,0.2187,0.19655797101449277,0.2859,0.7984601449275363,0.0,0.24617129892229156,0.40609707315898913,1.0,1.1746666666666665
25,2003,0.6195108066636057,2163.8582209255596,1583.9179614904485,-33802.13374821134,77.22614942072018,0.1236,0.09420289855072464,0.4139,0.4805253623188406,0.015398550724637682,0.19604147031102734,0.16062643318940462,0.9375,0.996
26,2003,0.6195108066636057,-1074.9655989778219,-1320.137686770422,-33802.13374821134,815.1607740016077,0.3271,0.27898550724637683,0.2495,0.7305253623188406,0.0,0.38189708617482954,0.42210744554286955,0.9873015873015873,1.2200000000000002
27,2003,0.6195108066636057,415.62945450043946,697.9348823600128,-33802.13374821134,628.3439822816598,0.2363,0.19746376811594202,0.3998,0.8029891304347826,0.0,0.24591088550479415,0.4496703632787171,0.9479166666666666,0.788
28,2003,1.5495108066636056,1390.957082084979,-1049.9894629479584,-94846.26321188523,3364.873916014149,0.3251,0.28894927536231885,0.3212,0.8102355072463768,0.0,0.35662381218557854,0.5404198179086531,0.9933774834437086,0.8813333333333333
29,2003,1.5495108066636056,231.60537382411135,1287.86682322354,-94846.26321188523,2923.8967295427256,0.3474,0.2798913043478261,0.3905,0.8365036231884058,0.0,0.3345966432051976,0.4565035186320924,0.9697986577181208,0.852
30,2003,1.3095108066636056,1630.1883869642072,8.36237667160711,-35355.046647239426,2844.8610334209884,0.3027,0.2572463768115942,0.3654,0.8093297101449275,0.0,0.3178511471740347,0.4703806134010141,0.9885057471264368,0.7373333333333333
31,2003,1.9295108066636057,-1847.8667378184016,-4052.439116293369,-63498.54466617709,5264.453130469147,0.6116,0.5706521739130435,0.0719,0.8826992753623188,0.0,0.64648537711647,0.3795726048114425,0.9980314960629921,0.8493333333333333
32,2003,2.3995108066636055,-2933.6088138087393,-558.3520894213882,-116977.86134109949,5421.470110550823,0.6437,0.5674818840579711,0.2355,0.9637681159420289,0.0,0.5888157894736842,0.45916518204968987,0.9892215568862276,0.9746666666666666
33,2003,2.6295108066636055,-2786.3895492676766,-3708.2134305385375,-79607.9626232345,6897.945248451102,0.7158,0.6693840579710145,0.0715,0.967391304347826,0.0,0.6919475655430711,0.5069374541279184,1.0,1.0893333333333333
34,2003,2.6295108066636055,-99.63797139328182,-1838.0701755626922,-79607.9626232345,6099.805665035926,0.5392,0.48731884057971014,0.2489,0.8908514492753623,0.0,0.547025927808846,0.46889096242166256,0.9955489614243324,0.6466666666666666
35,2003,0.7195108066636058,1887.8220999110665,-2353.836446208828,-57163.411549564415,1299.7112228394017,0.2198,0.1947463768115942,0.2993,0.7880434782608695,0.0,0.2471264367816092,0.26796124092350837,1.0,0.9586666666666666
36,2003,0.7195108066636058,-136.4427875285465,377.92530955204217,-57163.411549564415,848.4195063617036,0.2744,0.223731884057971,0.3712,0.8514492753623188,0.0,0.26276595744680853,0.40701456613643766,0.9717514124293786,1.2866666666666666
37,2003,0.7195108066636058,2090.2485886550285,-1787.7957220421608,-57163.411549564415,1462.83476669149,0.2125,0.18568840579710144,0.3174,0.7844202898550725,0.0,0.23672055427251731,0.2023581422336006,1.0,1.2093333333333334
38,2003,0.7195108066636058,875.6896561912605,-3461.307428274045,-57163.411549564415,1906.0146055134567,0.3485,0.3138586956521739,0.2344,0.8396739130434783,0.0,0.3737864077669903,0.43493349906203427,1.0,1.2280000000000002
39,2003,0.7195108066636058,-2234.3173072386912,2740.5300712911726,-57163.411549564415,15.62332058476813,0.3675,0.27309782608695654,0.4474,0.8926630434782609,0.0,0.3059360730593607,0.4891279757444429,0.9619377162629758,0.8253333333333333
40,2003,0.7195108066636058,1482.9691224231456,451.75670835639005,-57163.411549564415,851.1680723367876,0.1961,0.1585144927536232,0.3939,0.7803442028985508,0.0,0.20313406848520024,0.2779622796274037,0.9701492537313433,1.0839999999999999
